Time[s],RateRoll[deg/s],RatePitch[deg/s],RateYaw[deg/s],AccX[m/s^2],AccY[m/s^2],AccZ[m/s^2],Torque[Ncm]
366.46,1.02,1.19,318.24,5.43,10.45,0.9,1.95
366.56,0.2,0.52,327.45,6.39,2.31,1.62,1.13
366.65,-2.91,0.74,290.01,7.74,-5.24,2.18,0.09
366.73,0.97,-1.92,284.89,9.25,-7.2,-0.13,-0.45
366.84,2.42,-0.01,292.8,9.19,-0.01,-1.85,-0.37
366.91,-2.47,4.35,319.74,3.86,-4.88,0.72,0.19
367.01,-3.35,-2.35,309.55,-2.85,-13.48,4.19,1.32
367.2,-3.2,-2.36,275.24,-5.97,-12.09,4.53,2.26
367.21,-1.52,-2.5,284.87,-8.88,-5.84,1.1,2.97
367.29,-0.34,-3.55,300.09,-9.24,1.82,-0.49,3.19
367.38,0.22,1.55,315.65,-6.28,7.91,0.57,2.89
367.47,0.82,0.15,314.05,-3.35,18.62,1.74,2.73
367.55,-1.11,1.67,310.21,0.12,11.12,2.1,2.47
367.67,-1.24,0.35,301.23,4.0,-8.2,0.9,1.88
367.75,-2.13,-2.87,284.9,8.88,-1.58,0.31,0.99
367.85,-0.25,-1.8,299.49,12.49,12.17,-0.26,-0.04
367.95,1.27,-1.1,302.65,10.14,6.72,0.94,-0.46
368.15,-2.47,2.1,315.05,4.2,-10.38,3.6,-0.33
368.16,-3.1,-0.67,317.19,0.43,-17.81,4.1,0.32
368.22,-2.49,-0.13,292.38,-2.06,-15.93,3.03,1.45
368.31,-0.37,-0.71,296.05,-6.43,-9.51,-0.34,2.35
368.4,0.71,-2.96,299.3,-9.31,5.26,-1.46,3.05
368.49,-1.7,3.8,316.45,-9.32,9.47,1.06,3.18
368.57,-2.0,1.07,316.65,-7.94,4.03,1.66,2.86
368.66,-1.99,-2.09,292.23,-3.75,1.67,0.55,2.72
368.77,-0.17,-0.98,295.99,2.25,2.75,-0.02,2.38
368.85,0.65,-1.4,291.27,7.17,14.39,0.58,1.76
369.05,-0.44,0.13,308.83,10.14,22.84,0.45,0.8
369.05,0.02,-1.66,324.53,10.21,6.58,0.63,-0.14
369.12,-2.05,1.02,301.69,7.44,-20.55,2.3,-0.45
369.23,-1.56,0.74,282.53,4.27,-26.99,1.88,-0.29
369.31,-0.75,1.54,280.0,0.84,-12.96,-0.88,0.49
369.4,-1.2,4.85,317.29,-3.66,1.46,-3.89,1.62
369.5,0.19,0.25,328.07,-7.62,2.55,-1.24,2.49
369.6,-1.72,0.9,306.01,-8.95,-9.99,4.91,3.1
369.69,-0.84,-1.91,293.77,-7.43,-4.14,3.12,3.11
369.76,0.63,-2.22,281.02,-4.55,13.68,-1.24,2.79
369.99,0.81,2.6,310.96,-1.62,12.55,-0.19,2.66
369.99,0.88,-2.11,327.79,1.26,10.82,1.47,2.27
370.03,-2.59,0.87,311.95,4.56,5.4,1.47,1.6
370.13,-0.48,4.02,291.77,8.4,-3.66,0.66,0.56
370.23,1.38,2.24,271.14,11.72,-1.42,-0.2,-0.3
370.32,-0.43,2.09,308.37,9.55,-2.15,-0.07,-0.48
370.41,-0.79,-0.43,334.69,3.38,-5.96,2.14,-0.23
370.52,-2.85,0.56,316.27,-0.91,-12.62,4.45,0.68
370.6,-1.72,-5.9,292.14,-4.49,-13.07,1.67,1.77
370.7,-0.49,-6.14,278.02,-7.92,-1.5,-2.17,2.61
370.91,0.28,3.92,312.29,-8.63,1.96,-0.97,3.15
370.91,1.4,0.75,328.89,-7.94,1.69,1.2,3.05
370.96,-2.26,-1.68,314.81,-7.28,5.54,1.44,2.74
371.07,-3.19,-1.1,295.34,-2.8,6.86,0.84,2.59
371.16,-1.21,0.47,268.54,4.27,4.14,0.29,2.13
371.24,0.33,2.14,294.71,8.59,6.41,0.19,1.4
371.33,-1.58,-0.27,330.47,10.12,13.79,1.23,0.37
371.44,-5.18,2.0,332.0,9.42,-3.12,2.43,-0.4
371.52,-1.44,-0.27,299.63,6.78,-25.09,1.76,-0.47
371.61,0.16,-0.15,271.28,3.89,-22.55,0.6,-0.11
371.83,-1.72,1.32,293.75,-0.06,-9.8,-1.85,0.89
371.83,-0.99,-1.26,310.89,-5.38,5.54,-3.09,1.92
371.89,-0.1,2.39,326.13,-8.08,6.6,-0.92,2.73
371.98,-0.36,-0.87,307.39,-7.91,-1.07,0.76,3.2
372.07,-3.94,-2.81,273.77,-7.32,-2.21,1.08,3.01
372.16,-1.56,0.83,298.7,-4.83,7.91,0.42,2.75
372.24,2.01,-1.11,312.29,0.12,24.13,0.61,2.59
372.34,-0.25,0.3,327.77,4.64,21.03,1.18,2.09
372.43,-0.91,-0.53,321.27,7.41,4.1,0.43,1.32
372.52,-2.31,-1.72,278.99,9.69,-10.98,0.57,0.27
372.73,0.44,-1.49,287.15,10.54,-15.43,0.04,-0.37
372.73,1.61,0.43,310.73,8.36,-4.66,0.03,-0.41
372.79,-3.04,3.02,327.75,3.35,1.62,1.52,0.05
372.89,-3.4,-2.36,311.04,-1.62,-2.42,2.29,1.13
373.0,-3.18,-1.11,278.36,-4.94,-11.08,3.75,2.09
373.09,-1.11,-0.96,293.65,-8.41,-12.25,2.28,2.86
373.18,0.84,-2.89,312.14,-10.98,5.21,0.33,3.19
373.29,-0.54,3.51,322.67,-9.83,12.63,1.75,2.94
373.36,-2.4,0.11,302.04,-4.64,5.02,0.77,2.72
373.45,-3.29,-1.95,272.97,1.36,2.27,-0.97,2.51
373.65,0.58,0.26,299.74,6.08,6.83,-0.43,1.95
373.66,-0.08,-1.22,324.16,8.64,12.87,1.17,1.12
373.72,-3.62,-0.11,331.48,8.59,5.86,1.85,0.08
373.81,0.01,-2.97,307.18,8.16,-8.04,0.33,-0.42
373.9,0.38,0.14,273.53,7.15,-17.73,-0.04,-0.42
374.01,-1.5,2.86,288.23,3.68,-17.45,-0.18,0.15
374.1,-0.8,2.15,306.19,-1.58,-4.5,-0.4,1.24
374.19,-0.46,6.79,329.26,-6.39,1.43,0.61,2.18
374.28,-0.53,1.01,312.46,-9.1,-1.8,1.29,2.92
374.37,-3.58,-1.99,276.58,-9.33,-2.46,1.7,3.17
374.58,-1.26,1.16,299.24,-6.69,3.28,0.47,2.86
374.59,2.5,-0.6,311.1,-2.67,16.82,0.53,2.68
374.63,0.88,2.06,323.75,0.63,16.41,1.99,2.4
374.74,-0.51,0.24,312.09,3.73,4.69,1.23,1.83
374.83,-2.62,-1.97,273.43,8.36,0.06,0.72,0.9
374.93,0.47,-1.16,289.59,12.16,0.71,-0.04,-0.08
375.01,1.97,0.7,310.64,11.59,4.32,-0.62,-0.42
375.11,-3.17,4.68,325.27,6.35,-4.61,0.94,-0.3
375.19,-3.58,0.37,310.04,0.47,-16.2,4.0,0.38
375.3,-1.9,-0.98,273.02,-2.62,-12.61,3.96,1.48
375.5,0.14,-1.55,283.67,-5.99,-3.02,-1.39,2.37
375.5,0.54,-3.25,303.98,-9.05,-1.2,-1.37,3.06
375.56,-0.89,-1.56,293.49,-8.59,-0.04,1.81,3.17
375.66,-0.3,-0.43,282.22,-5.84,5.5,-0.14,2.84
375.75,-1.5,0.98,283.64,-2.19,6.34,-0.7,2.69
375.84,-1.49,0.56,282.7,2.06,5.61,0.8,2.34
375.94,-0.75,1.3,279.03,5.45,-2.2,1.36,1.71
376.04,-1.41,-2.18,275.25,8.36,-8.83,1.22,0.74
376.13,-1.12,-2.47,302.62,9.62,-10.83,1.06,-0.21
376.21,-3.61,6.0,316.77,8.5,-10.21,1.87,-0.5
376.42,-3.43,6.34,272.44,6.74,-3.87,0.69,-0.4
376.42,2.98,-6.11,212.11,0.94,-3.12,-1.16,0.25
376.49,4.86,-12.34,178.95,-1.39,-7.81,-2.0,1.2
376.58,1.48,-7.12,221.9,-1.38,-12.06,-1.25,1.93
376.67,-0.64,-0.83,249.29,-8.26,-12.93,1.53,2.48
376.75,0.14,-0.68,186.86,-9.53,-8.28,-0.44,2.9
376.86,-0.22,-1.17,153.22,-8.35,-4.42,-1.27,3.1
376.94,-3.99,6.85,168.07,-11.3,-4.84,2.59,2.82
377.03,-3.17,3.95,159.31,-10.23,-0.25,1.91,2.52
377.13,1.6,-5.0,112.91,-8.14,9.67,-0.11,2.44
377.34,1.61,-2.07,97.35,-6.33,10.29,0.18,2.32
377.34,0.05,0.92,101.1,-3.36,6.76,0.04,2.39
377.41,0.44,-1.67,95.09,-2.56,8.34,-0.04,2.46
377.48,0.05,-2.37,114.97,-2.55,7.55,0.56,2.25
377.58,0.2,-1.59,79.63,-0.93,9.35,0.59,1.9
377.68,0.98,-1.42,18.8,0.49,10.43,0.2,1.59
377.78,0.28,-0.88,15.9,0.39,5.51,0.2,1.5
377.86,-2.05,-0.27,39.7,0.57,3.73,0.58,1.51
377.94,-2.52,1.02,39.65,1.38,6.2,0.91,1.79
378.03,-0.07,0.87,2.93,1.27,9.76,0.81,1.7
378.24,0.37,-0.12,-7.81,1.04,10.68,0.66,1.37
378.25,-0.45,-0.1,2.79,1.23,9.77,0.66,1.24
378.32,-0.2,0.04,0.08,1.23,9.8,0.7,1.19
378.43,-0.22,0.05,-0.44,1.15,9.86,0.71,1.15
378.5,-0.44,0.01,0.23,1.2,9.92,0.68,1.11
378.59,-0.41,-0.02,-0.37,1.21,10.03,0.65,1.09
378.69,-0.36,1.05,-7.92,1.12,10.44,0.51,1.41
378.78,0.73,-2.34,-17.55,0.53,12.55,0.01,2.75
378.87,1.0,-6.2,-22.86,-0.03,10.3,0.12,3.69
378.97,-0.77,-1.65,-30.01,0.42,10.81,1.03,3.69
379.16,-0.85,1.1,-40.43,0.61,17.24,1.14,3.34
379.17,-0.61,1.04,-43.95,-0.7,10.74,0.77,2.93
379.25,-1.01,0.68,-40.64,-2.22,5.06,0.6,2.63
379.34,-0.23,-1.51,-70.18,-2.86,11.31,0.48,2.52
379.45,0.0,-0.72,-113.71,-3.63,13.05,0.65,2.51
379.51,-0.79,1.66,-109.6,-5.43,8.7,0.91,2.44
379.61,-2.6,3.88,-82.22,-7.2,4.19,1.32,2.33
379.69,-1.62,4.84,-79.79,-6.98,1.47,1.62,2.17
379.79,2.49,3.12,-92.74,-6.64,-0.19,1.32,1.97
379.88,3.77,-1.43,-118.99,-8.63,1.86,0.54,1.91
380.08,4.32,-6.95,-157.61,-9.57,7.32,-0.21,1.98
380.08,1.54,-6.52,-179.63,-9.11,5.77,0.03,2.12
380.17,-2.7,4.19,-178.24,-9.31,-1.56,0.84,2.22
380.28,-1.38,7.53,-144.57,-9.16,-11.54,0.37,2.28
380.35,-0.12,-2.65,-139.78,-6.82,-13.54,1.14,2.35
380.44,-1.01,2.14,-174.98,-3.37,-5.65,3.93,2.41
380.54,-1.82,9.9,-162.98,-1.33,-8.52,4.63,2.46
380.63,-1.05,0.29,-150.64,1.45,-16.06,1.21,2.49
380.72,1.26,-1.76,-190.9,5.06,-12.14,-1.02,2.22
380.79,1.81,1.34,-212.72,7.69,-5.36,2.03,1.8
381.0,1.38,-6.06,-231.79,9.08,-1.79,1.72,1.53
381.0,2.57,-8.63,-283.97,8.8,7.58,-1.06,1.43
381.08,1.93,0.69,-255.57,9.01,8.84,0.0,1.47
381.17,-0.2,4.79,-203.27,8.41,-1.27,0.95,1.52
381.27,1.4,-4.04,-263.35,3.16,6.44,-0.04,1.5
381.36,1.84,-5.63,-293.18,-1.46,17.71,-0.1,1.31
381.46,-2.64,3.3,-222.53,-1.78,4.99,0.99,0.97
381.55,-1.29,0.68,-231.72,-4.9,0.13,0.18,0.86
381.65,3.92,-3.91,-281.46,-10.24,6.36,-0.08,0.61
381.73,-0.54,1.74,-229.01,-10.4,-6.02,1.1,0.36
381.93,-2.52,0.52,-221.45,-8.7,-8.83,-0.76,0.43
381.93,2.34,-3.93,-276.06,-8.48,0.83,-1.01,0.68
382.02,-0.98,-0.34,-234.72,-2.75,-12.36,1.32,1.33
382.1,-2.37,0.81,-207.94,4.95,-19.69,0.52,1.86
382.18,3.02,-1.48,-261.11,4.67,-8.11,0.89,1.83
382.27,0.9,0.75,-250.47,6.14,-9.16,1.53,1.54
382.38,-2.09,1.18,-221.88,11.08,-6.73,0.08,1.26
382.49,0.53,-2.77,-250.26,9.79,4.31,0.92,0.91
382.56,0.09,-0.36,-243.77,8.26,0.3,1.47,0.52
382.63,0.61,1.25,-231.06,6.73,0.39,0.2,0.31
382.84,1.64,-3.59,-269.84,0.9,12.8,0.63,0.3
382.84,-2.46,0.78,-254.46,-1.22,12.43,1.35,0.44
382.93,-1.02,5.18,-212.9,-1.77,7.9,0.76,0.56
383.02,2.87,-2.64,-251.8,-7.94,7.07,0.84,0.58
383.12,-1.65,-1.78,-259.49,-10.5,1.53,0.7,0.49
383.2,-1.47,5.28,-215.76,-7.68,-1.33,0.08,0.21
383.3,2.57,-0.51,-240.99,-7.85,-3.27,1.14,-0.25
383.39,-1.43,-3.6,-252.97,-5.69,-9.96,0.5,-0.56
383.47,-0.44,2.39,-217.67,0.21,-11.36,-1.42,-0.32
383.57,5.28,0.77,-248.31,1.01,-6.32,0.14,0.14
383.79,1.76,-1.21,-265.8,3.97,-6.04,0.85,0.61
383.79,-2.28,1.17,-226.88,10.4,-3.23,-0.47,1.11
383.86,2.36,-4.07,-261.05,10.43,3.25,-0.05,1.55
383.93,2.01,-3.25,-280.59,9.68,3.26,0.61,1.57
384.04,-1.82,3.09,-227.9,8.69,3.48,0.59,1.18
384.12,0.27,-1.73,-250.37,3.74,9.42,0.68,0.61
384.21,-1.94,0.21,-263.58,2.07,12.57,0.65,0.14
384.3,-3.73,8.19,-204.04,2.48,5.38,1.06,0.04
384.39,1.17,1.32,-243.39,-4.25,4.13,0.85,0.14
384.49,1.91,-2.09,-287.99,-10.15,9.5,-0.09,0.26
384.69,-0.59,7.63,-208.25,-8.75,-1.62,1.19,0.14
384.69,1.86,5.25,-213.23,-8.35,-10.57,1.58,-0.67
384.78,-0.29,-0.9,-270.7,-9.11,-5.06,0.63,-2.03
384.86,-2.22,4.52,-228.03,-4.34,-10.2,2.87,-3.22
384.95,5.18,3.29,-239.2,0.42,-13.24,2.33,-3.76
385.05,2.73,-0.44,-281.5,0.22,-5.54,0.31,-3.86
385.13,-2.59,1.06,-238.72,4.83,-8.84,2.36,-4.15
385.23,1.68,-1.55,-236.23,9.97,-8.13,1.75,-3.93
385.32,1.41,-2.01,-278.58,9.58,2.35,1.04,-3.24
385.39,-1.92,0.35,-246.79,8.9,1.11,2.44,-2.68
385.6,0.18,-0.38,-233.81,7.64,3.06,1.06,-2.16
385.6,-0.04,-0.18,-273.9,3.49,12.4,0.83,-1.99
385.68,-3.45,1.98,-241.23,0.12,5.66,1.85,-2.4
385.76,1.7,2.78,-218.89,-1.53,2.15,1.06,-3.03
385.87,4.28,-1.42,-271.14,-6.82,11.35,0.76,-3.16
385.96,-4.02,-2.44,-260.96,-9.95,8.52,0.78,-3.14
386.04,-2.9,3.8,-208.85,-8.46,-3.13,1.2,-3.33
386.15,6.37,2.36,-237.38,-7.65,-7.94,1.06,-3.95
386.23,1.53,-2.99,-268.25,-7.89,-5.62,0.27,-4.87
386.33,-5.41,-1.55,-228.56,-4.59,-10.57,0.8,-5.69
386.54,2.97,3.84,-210.97,3.38,-17.74,1.9,-5.52
386.54,6.81,4.07,-253.36,6.11,-11.55,2.37,-4.85
386.61,-0.86,0.22,-272.65,5.3,-4.69,1.66,-4.36
386.68,-3.71,1.04,-221.07,8.93,-7.42,1.54,-3.47
386.79,0.7,0.07,-215.11,11.39,-3.22,0.4,-2.5
386.88,1.61,-2.59,-270.01,9.74,8.73,-0.33,-1.81
386.97,-2.04,0.63,-252.84,7.51,9.3,0.64,-1.73
387.05,-0.57,3.67,-210.34,4.34,5.63,0.91,-2.07
387.15,3.7,-0.48,-239.88,-0.25,9.61,0.61,-2.67
387.27,0.89,-3.91,-280.52,-4.87,13.63,0.64,-3.28
387.48,-4.04,1.1,-249.16,-6.92,9.86,1.07,-3.38
387.48,0.92,7.59,-202.58,-7.32,0.17,1.39,-3.36
387.52,7.93,3.33,-245.06,-8.85,-4.28,1.03,-3.61
387.63,0.59,-1.37,-285.56,-9.56,-1.72,0.41,-4.28
387.71,-5.66,1.01,-233.86,-6.17,-8.35,1.62,-5.13
387.79,4.51,2.9,-219.51,0.8,-15.16,2.84,-5.77
387.9,7.0,-0.1,-268.77,2.46,-8.27,1.73,-5.51
387.99,-2.94,-3.6,-268.13,2.95,-4.43,-0.83,-4.37
388.06,-2.84,0.64,-220.58,9.49,-9.33,-0.83,-3.75
388.17,3.09,0.62,-222.64,11.85,-6.43,0.35,-3.0
388.37,1.75,-2.75,-266.85,10.0,5.46,0.03,-2.14
388.37,-1.76,0.74,-259.23,9.51,8.52,0.2,-1.57
388.44,-0.15,3.64,-224.26,6.9,6.56,0.75,-1.63
388.53,1.46,-0.38,-252.71,1.92,12.0,0.5,-2.07
388.65,-2.31,-2.7,-290.86,-2.81,16.0,0.43,-2.86
388.71,-2.9,1.18,-246.22,-4.87,10.12,0.89,-3.42
388.81,3.59,4.26,-212.5,-6.08,4.49,1.06,-3.45
388.9,5.23,-0.46,-265.44,-9.68,4.66,1.1,-3.48
388.99,-2.91,-4.75,-279.39,-11.39,3.09,0.74,-3.74
389.09,-3.93,-0.5,-231.61,-8.06,-6.35,1.77,-4.4
389.3,5.37,1.7,-243.0,-4.24,-11.26,0.87,-5.2
389.3,3.57,0.08,-281.96,-4.07,-4.85,-0.8,-5.59
389.35,-4.56,-0.05,-265.32,0.66,-5.5,0.23,-4.89
389.47,-0.98,3.07,-227.83,8.16,-9.07,0.59,-3.95
389.54,3.76,1.05,-252.94,8.88,-2.35,0.72,-3.49
389.65,0.68,-2.08,-290.22,9.07,2.58,0.97,-2.73
389.72,-2.22,1.45,-242.8,10.46,0.48,1.14,-1.92
389.83,-0.39,1.18,-219.47,8.93,4.91,0.65,-1.48
389.94,1.22,-3.4,-268.19,3.97,12.7,1.04,-1.67
390.0,-1.4,-1.48,-263.94,-0.63,11.63,1.89,-2.21
390.21,-0.93,3.67,-208.74,-2.16,3.4,1.43,-3.05
390.21,2.9,1.4,-221.82,-4.81,2.01,0.05,-3.43
390.29,0.94,-2.85,-280.77,-9.24,10.07,-0.57,-3.45
390.38,-4.75,-1.4,-262.9,-10.23,6.33,0.03,-3.53
390.47,-0.91,4.28,-215.35,-7.7,-7.38,1.02,-3.91
390.55,5.55,1.68,-248.31,-6.53,-8.94,1.26,-4.59
390.64,-2.68,-3.48,-275.96,-5.69,-5.53,-0.64,-5.32
390.75,-5.99,-0.16,-224.92,0.22,-12.93,-0.73,-5.45
390.84,4.36,1.15,-220.19,5.78,-13.26,-0.1,-4.54
390.94,4.28,-1.25,-274.18,6.05,-2.69,-0.65,-3.79
391.14,-1.72,-0.54,-260.21,8.2,-1.86,-0.08,-3.33
391.14,-1.09,2.64,-208.38,10.01,-3.86,1.23,-2.52
391.19,0.57,0.09,-230.83,8.48,3.5,1.16,-1.71
391.28,-0.44,-1.14,-263.02,6.62,10.46,0.72,-1.44
391.41,-1.77,2.79,-233.0,4.66,5.88,1.14,-1.76
391.47,0.35,3.53,-218.49,2.17,1.96,1.06,-2.4
391.56,1.15,-0.45,-257.58,-3.72,8.9,0.92,-3.14
391.66,-2.22,-0.35,-269.94,-8.73,10.42,1.02,-3.35
391.79,-1.62,6.09,-211.33,-9.28,-1.92,1.74,-3.36
391.85,4.51,4.93,-215.8,-8.69,-6.99,0.64,-3.51
392.05,3.08,-0.28,-273.48,-8.54,-0.65,-0.19,-3.99
392.05,-4.2,-1.89,-243.59,-6.94,-6.28,0.82,-4.83
392.14,1.41,2.37,-217.59,-0.72,-14.67,1.65,-5.59
392.2,7.11,2.48,-266.37,2.16,-9.58,2.2,-5.41
392.31,-0.55,-2.63,-271.93,2.4,-4.7,-0.16,-4.28
392.39,-2.38,0.18,-222.68,8.51,-8.42,-0.7,-3.61
392.48,2.46,-0.47,-233.68,11.63,-6.78,0.51,-3.09
392.59,1.32,-2.94,-278.93,9.93,5.87,0.16,-2.27
392.66,-1.5,0.97,-262.36,9.55,8.91,0.59,-1.59
392.77,-0.21,2.3,-228.26,7.59,5.91,0.69,-1.51
392.96,0.88,-2.02,-256.16,2.41,12.89,0.35,-1.9
392.96,-1.57,-0.72,-281.65,-1.74,15.8,0.33,-2.62
393.03,-0.99,4.21,-232.89,-3.16,5.92,0.52,-3.24
393.14,2.19,0.41,-239.91,-5.83,3.07,-0.18,-3.29
393.23,0.17,-3.24,-306.71,-10.29,9.22,0.14,-3.31
393.32,-4.41,-0.88,-264.68,-11.04,3.89,0.75,-3.54
393.41,1.21,3.57,-220.8,-6.68,-3.37,0.12,-4.13
393.5,5.44,0.83,-264.52,-4.97,-4.81,2.01,-4.99
393.6,-4.91,-4.14,-256.01,-4.56,-9.09,1.95,-5.63
393.69,-3.93,0.55,-214.77,2.35,-11.04,0.63,-5.11
393.89,6.28,0.53,-243.87,6.97,-7.32,1.14,-4.05
393.89,3.48,-1.03,-267.95,6.69,-3.99,0.8,-3.53
393.95,-1.3,1.97,-226.45,8.91,-6.66,1.57,-2.91
394.04,0.11,-0.47,-218.59,9.59,-3.51,1.39,-2.12
394.15,0.7,-2.31,-258.28,7.4,8.08,0.86,-1.53
394.24,-1.57,1.63,-252.29,6.62,9.21,0.67,-1.63
394.33,-1.01,4.8,-220.42,4.55,3.93,0.21,-2.08
394.42,1.11,1.86,-246.64,-1.26,7.82,0.58,-2.82
394.5,-0.85,-0.53,-282.34,-6.81,13.5,0.54,-3.3
394.61,-2.44,1.93,-234.65,-8.38,4.66,0.43,-3.27
394.81,2.1,5.11,-201.13,-7.89,-3.31,0.1,-3.32
394.82,4.07,1.35,-255.19,-8.78,0.77,0.01,-3.66
394.88,-3.71,-3.26,-264.37,-8.88,-1.68,-0.83,-4.38
394.96,-2.22,1.34,-222.55,-3.85,-12.0,-0.27,-5.28
395.07,7.9,1.9,-250.5,0.51,-13.27,0.63,-5.65
395.16,3.66,-1.26,-279.08,0.85,-5.44,-0.38,-4.83
395.24,-3.12,-0.0,-238.85,6.65,-5.92,-0.05,-3.95
395.35,0.01,0.91,-219.06,11.39,-6.41,0.07,-3.45
395.42,2.08,-1.76,-268.9,9.83,3.03,0.11,-2.75
395.53,0.14,-1.19,-283.91,9.75,6.27,0.82,-1.92
395.74,-0.95,2.89,-223.32,7.87,2.35,1.39,-1.5
395.74,0.77,0.59,-232.32,3.88,7.8,1.08,-1.74
395.81,0.17,-2.29,-290.83,-0.07,16.59,0.89,-2.25
395.89,-2.46,0.6,-265.58,-4.18,13.37,1.35,-3.01
395.98,0.49,3.18,-215.7,-6.3,4.93,1.2,-3.31
396.06,3.38,-1.35,-247.68,-8.24,2.97,0.33,-3.34
396.17,-0.52,-4.95,-293.04,-10.35,7.03,-0.21,-3.45
396.26,-3.74,-1.77,-253.59,-9.85,0.01,0.84,-3.87
396.34,2.79,3.45,-227.71,-6.03,-9.97,0.68,-4.64
396.45,5.86,1.43,-272.81,-4.46,-4.7,-0.43,-5.45
396.65,-4.3,-3.07,-277.27,-2.78,-3.86,-0.99,-5.51
396.65,-4.78,1.46,-230.43,5.23,-11.77,-0.45,-4.65
396.71,3.97,1.81,-242.62,9.47,-8.16,0.41,-4.15
396.81,2.67,-1.72,-283.97,8.19,0.75,0.93,-3.52
396.91,-1.94,0.53,-248.76,9.48,0.98,1.77,-2.61
396.99,-1.57,1.69,-213.82,9.47,2.87,1.33,-1.84
397.09,0.47,-1.67,-254.79,6.36,9.2,0.68,-1.59
397.18,-0.37,-0.97,-272.11,3.01,10.99,0.94,-1.92
397.26,-1.83,3.19,-229.83,0.12,5.15,1.22,-2.51
397.37,0.96,3.28,-209.46,-2.24,1.15,1.21,-3.17
397.57,2.06,-1.75,-256.04,-6.84,7.55,0.84,-3.32
397.57,-2.59,-2.97,-288.3,-10.76,9.02,0.74,-3.33
397.64,-3.26,2.31,-234.39,-10.11,-3.23,1.71,-3.52
397.73,4.27,3.82,-225.34,-6.84,-9.87,1.96,-4.03
397.82,3.43,0.97,-273.02,-5.92,-4.92,1.7,-4.88
397.91,-6.71,-1.77,-242.01,-3.83,-9.3,0.69,-5.61
398.0,-1.83,1.13,-208.86,4.37,-15.42,0.71,-5.35
398.11,6.89,1.1,-249.86,7.33,-9.68,2.08,-4.35
398.2,2.03,-0.89,-261.56,6.0,-6.03,1.25,-3.79
398.31,-1.6,1.65,-217.71,9.03,-8.0,1.18,-3.21
398.51,0.76,-0.82,-227.94,11.15,-1.95,0.45,-2.39
398.51,0.86,-2.35,-267.94,9.31,9.02,-0.05,-1.7
398.56,-1.39,1.09,-241.45,6.95,6.91,1.01,-1.66
398.66,-0.12,2.96,-215.61,4.41,2.52,0.72,-2.06
398.74,1.32,0.28,-260.54,-1.32,9.41,0.6,-2.71
398.84,-1.29,-0.67,-288.46,-5.94,13.07,0.43,-3.21
398.94,-1.63,4.01,-229.85,-6.79,1.96,0.42,-3.22
399.03,2.87,6.04,-208.71,-8.15,-4.05,0.44,-3.3
399.11,3.64,0.42,-265.6,-9.6,1.97,0.03,-3.59
399.19,-3.6,-3.0,-258.58,-9.06,-1.51,-1.24,-4.23
399.39,-1.35,2.66,-221.18,-4.18,-11.18,-0.46,-5.11
399.4,8.3,2.47,-261.29,-0.12,-11.06,1.04,-5.7
399.48,3.2,-3.0,-285.94,-0.14,-5.73,0.04,-5.12
399.56,-3.15,-1.79,-243.06,5.76,-7.7,0.41,-4.17
399.67,0.87,0.56,-227.73,10.94,-6.35,0.39,-3.72
399.76,2.32,-1.71,-271.38,9.64,3.82,0.22,-3.09
399.83,-0.57,-0.25,-277.99,9.99,7.12,0.75,-2.31
399.94,-1.11,3.67,-224.65,8.46,4.82,1.06,-1.7
400.02,0.75,-0.15,-241.73,4.47,10.03,0.96,-1.8
400.12,-0.41,-1.72,-288.64,1.08,15.17,0.63,-2.23
400.32,-2.42,2.43,-245.66,-2.39,10.46,1.07,-2.89
400.32,1.18,3.67,-213.43,-5.13,7.61,1.03,-3.25
400.39,2.89,-1.67,-266.17,-8.63,8.93,0.84,-3.19
400.51,-3.09,-4.15,-285.69,-11.06,7.08,0.77,-3.27
400.57,-3.65,0.67,-233.43,-9.47,-2.67,1.96,-3.65
400.68,4.72,1.28,-237.37,-6.37,-9.64,1.13,-4.41
400.77,2.46,-1.45,-267.87,-5.78,-6.08,-0.52,-5.3
400.86,-5.99,-1.95,-232.19,-1.77,-10.77,0.52,-5.59
400.95,0.11,2.57,-213.79,6.02,-16.54,1.44,-4.81
401.03,5.41,3.38,-259.79,7.08,-8.04,2.22,-4.15
401.23,-0.07,0.36,-272.18,7.74,-1.45,0.95,-3.7
401.23,-2.33,2.35,-211.47,10.77,-5.17,-0.29,-2.97
401.3,0.21,0.81,-222.4,10.12,-0.88,0.03,-2.16
401.41,0.38,-0.93,-279.22,7.68,10.71,0.5,-1.71
401.49,-1.76,1.52,-237.69,5.5,7.84,1.32,-1.9
401.59,-0.25,2.09,-216.36,2.51,7.76,0.39,-2.4
401.69,0.32,-0.47,-269.57,-3.95,15.86,-0.06,-3.07
401.78,-2.85,-0.73,-263.29,-7.38,11.58,0.35,-3.24
401.86,-0.54,3.31,-206.38,-6.58,-1.79,0.37,-3.21
401.96,6.15,2.41,-223.49,-7.88,-7.78,0.28,-3.4
402.16,3.59,-1.82,-267.19,-9.35,-1.83,0.77,-3.94
402.16,-4.38,-1.96,-241.22,-8.56,-3.99,0.44,-4.79
402.24,1.16,2.57,-222.12,-2.84,-10.79,0.21,-5.58
402.32,8.02,2.36,-259.69,1.24,-8.26,1.2,-5.53
402.43,0.16,-1.16,-271.22,1.52,-6.48,0.43,-4.54
402.51,-3.63,0.26,-231.66,6.62,-7.9,1.55,-4.05
