Time[s],RateRoll[deg/s],RatePitch[deg/s],RateYaw[deg/s],AccX[m/s^2],AccY[m/s^2],AccZ[m/s^2],Torque[Ncm]
73.34,-0.14,0.12,0.09,6.64,7.56,0.87,1.3
73.42,-0.14,0.14,0.04,6.57,7.5,0.87,1.3
73.5,-0.13,0.15,-0.08,6.52,7.48,0.85,1.3
73.58,-0.09,0.08,-0.11,6.58,7.54,0.9,1.3
73.67,-0.01,0.08,-0.01,6.62,7.56,0.91,1.29
73.77,0.04,0.17,0.07,6.56,7.5,0.84,1.29
73.87,-0.07,0.14,0.07,6.55,7.5,0.85,1.29
73.95,-0.09,0.11,0.07,6.6,7.54,0.92,1.29
74.06,-0.04,0.03,0.04,6.61,7.51,0.89,1.29
74.29,-0.1,-0.03,0.04,6.58,7.47,0.83,1.28
74.29,-0.09,0.02,0.16,6.61,7.49,0.92,1.28
74.34,-0.08,0.03,0.23,6.6,7.51,0.95,1.28
74.41,-0.07,0.04,0.12,6.55,7.47,0.89,1.28
74.52,-0.03,0.1,0.03,6.59,7.46,0.88,1.28
74.6,-0.11,0.1,0.17,6.6,7.52,0.84,1.28
74.69,-0.14,0.03,0.09,6.57,7.53,0.83,1.28
74.8,-0.08,0.06,-0.04,6.61,7.49,0.81,1.28
74.87,-0.14,0.16,0.14,6.61,7.51,0.82,1.28
74.96,-0.12,0.14,0.13,6.57,7.54,0.89,1.28
75.15,0.03,-0.05,0.01,6.57,7.52,0.89,1.28
75.16,0.04,-0.11,0.04,6.57,7.5,0.89,1.28
75.25,-0.08,0.07,0.02,6.57,7.5,0.95,1.28
75.33,-0.08,0.08,-0.0,6.58,7.49,0.94,1.28
75.42,-0.05,-0.01,0.0,6.59,7.48,0.88,1.28
75.52,-0.03,0.03,-0.0,6.56,7.49,0.89,1.28
75.61,0.03,0.06,0.02,6.53,7.5,0.88,1.27
75.72,-0.04,0.04,0.06,6.55,7.49,0.87,1.27
75.79,-0.11,0.07,0.04,6.59,7.51,0.87,1.27
75.9,-0.08,0.11,0.07,6.57,7.53,0.85,1.27
76.09,-0.07,0.11,0.09,6.51,7.52,0.82,1.27
76.09,-0.12,0.03,0.01,6.55,7.51,0.81,1.27
76.16,-0.17,0.01,-0.0,6.63,7.5,0.84,1.27
76.25,-0.09,0.05,0.01,6.62,7.52,0.89,1.26
76.34,-0.09,0.0,0.01,6.57,7.55,0.88,1.26
76.45,-0.14,-0.05,0.06,6.57,7.52,0.84,1.26
76.53,-0.1,-0.02,0.11,6.58,7.48,0.87,1.26
76.62,-0.14,0.02,0.1,6.61,7.49,0.93,1.26
76.71,-0.13,0.06,0.05,6.59,7.51,0.88,1.26
76.81,-0.09,0.08,0.01,6.55,7.52,0.84,1.25
77.0,-0.12,0.03,-0.01,6.58,7.51,0.88,1.25
77.0,-0.14,-0.03,0.02,6.58,7.49,0.89,1.25
77.08,-0.2,0.03,0.01,6.56,7.52,0.85,1.25
77.17,-0.18,0.06,-0.01,6.57,7.54,0.91,1.24
77.27,-0.12,-0.02,0.01,6.55,7.5,0.94,1.24
77.36,-0.2,0.07,-0.12,6.65,7.57,0.88,1.24
77.47,-0.4,0.25,-0.51,6.91,7.78,0.92,1.24
77.58,-0.38,0.29,-0.81,7.0,7.9,0.95,1.23
77.65,-0.22,0.19,-0.61,6.8,7.81,0.87,1.22
77.74,-0.23,0.14,-0.03,6.65,7.67,0.82,1.22
77.94,-0.29,0.22,0.76,6.71,7.62,0.85,1.22
77.94,0.18,-0.52,1.36,5.74,6.78,0.74,1.22
78.0,1.06,-1.68,1.12,4.16,5.46,0.61,1.23
78.09,0.95,-1.31,0.78,4.82,5.89,0.72,1.23
78.21,0.16,-0.21,0.7,6.45,7.2,0.87,1.22
78.28,-0.1,0.02,0.28,6.61,7.5,0.88,1.22
78.38,-0.14,-0.03,0.13,6.45,7.44,0.87,1.22
78.48,-0.09,0.02,0.25,6.54,7.43,0.88,1.21
78.57,0.02,0.05,0.07,6.5,7.37,0.89,1.2
78.67,-0.05,0.09,0.03,6.54,7.45,0.87,1.2
78.87,-0.14,0.1,0.17,6.59,7.5,0.87,1.19
78.87,-0.12,0.11,0.08,6.55,7.42,0.92,1.19
78.94,-0.1,0.1,-0.01,6.55,7.38,0.9,1.19
79.01,-0.13,-0.03,0.12,6.55,7.45,0.85,1.18
79.11,-0.18,-0.18,0.11,6.59,7.47,0.88,1.18
79.23,-0.15,-0.21,-0.02,6.62,7.46,0.88,1.18
79.29,-0.17,-0.17,-0.1,6.57,7.48,0.84,1.17
79.4,-0.18,-0.0,-0.03,6.56,7.49,0.85,1.17
79.47,-0.1,0.12,0.07,6.6,7.52,0.86,1.17
79.57,-0.07,0.08,0.06,6.59,7.5,0.87,1.17
79.84,-0.03,0.04,0.02,6.55,7.44,0.9,1.16
79.85,0.04,0.01,0.07,6.59,7.42,0.86,1.16
79.85,-0.01,-0.01,0.19,6.64,7.48,0.83,1.16
79.95,-0.01,-0.03,0.36,6.6,7.46,0.88,1.16
80.07,0.04,0.09,0.45,6.55,7.44,0.96,1.15
80.13,-0.02,0.18,0.25,6.51,7.52,0.93,1.16
80.22,-0.11,0.07,0.07,6.54,7.53,0.84,1.16
80.34,-0.18,0.08,0.05,6.6,7.48,0.85,1.16
80.41,-0.15,0.11,0.03,6.61,7.5,0.86,1.16
80.49,-0.08,0.04,0.07,6.63,7.53,0.82,1.16
