Time[s],RateRoll[deg/s],RatePitch[deg/s],RateYaw[deg/s],AccX[m/s^2],AccY[m/s^2],AccZ[m/s^2],Torque[Ncm]
85.8,-0.11,0.02,0.06,9.55,2.56,0.8,1.79
85.92,-0.17,0.02,0.05,9.62,2.56,0.75,1.79
86.13,-0.18,-0.04,0.11,9.66,2.54,0.73,1.79
86.13,-0.1,0.03,0.13,9.6,2.55,0.75,1.79
86.19,-0.12,-0.01,0.07,9.59,2.59,0.77,1.79
86.26,-0.22,-0.02,0.05,9.61,2.58,0.75,1.79
86.34,-0.22,0.07,0.12,9.6,2.54,0.73,1.79
86.44,-0.09,0.05,0.07,9.58,2.54,0.72,1.79
86.53,-0.01,0.05,0.02,9.56,2.56,0.71,1.79
86.63,-0.07,0.1,0.03,9.55,2.59,0.77,1.79
86.72,-0.14,0.1,0.0,9.58,2.6,0.8,1.79
86.82,-0.17,-0.01,-0.02,9.6,2.6,0.73,1.79
87.03,-0.09,-0.07,-0.0,9.61,2.59,0.72,1.78
87.03,-0.02,0.01,0.01,9.59,2.57,0.79,1.79
87.1,-0.05,-0.05,0.0,9.59,2.59,0.8,1.79
87.19,-0.14,-0.04,-0.03,9.58,2.61,0.73,1.79
87.3,-0.15,0.06,-0.04,9.59,2.56,0.77,1.79
87.36,-0.15,0.04,-0.07,9.62,2.54,0.79,1.79
87.45,-0.2,0.07,-0.08,9.61,2.59,0.72,1.79
87.55,-0.1,0.1,0.05,9.58,2.59,0.74,1.79
87.65,-0.03,0.1,0.12,9.57,2.56,0.76,1.8
87.73,-0.09,0.12,0.05,9.58,2.58,0.75,1.8
87.96,-0.13,0.03,0.06,9.58,2.58,0.75,1.8
87.96,-0.15,-0.04,0.09,9.6,2.55,0.73,1.8
88.0,-0.08,0.1,0.02,9.59,2.59,0.72,1.8
88.13,-0.09,0.12,0.0,9.57,2.6,0.73,1.8
88.2,-0.21,-0.06,0.0,9.6,2.58,0.76,1.8
88.3,-0.16,-0.05,-0.01,9.63,2.63,0.79,1.8
88.37,-0.11,0.04,-0.02,9.61,2.57,0.76,1.8
88.46,-0.17,0.05,-0.01,9.57,2.53,0.72,1.8
88.55,-0.22,0.07,0.02,9.59,2.58,0.7,1.8
88.65,-0.2,0.02,0.04,9.59,2.56,0.77,1.8
88.86,-0.1,-0.04,0.08,9.58,2.54,0.81,1.79
88.87,-0.09,-0.03,0.09,9.6,2.58,0.8,1.79
88.92,-0.16,0.01,0.01,9.57,2.56,0.82,1.79
89.02,-0.16,0.06,-0.01,9.56,2.54,0.81,1.8
89.12,-0.1,-0.01,0.07,9.63,2.59,0.78,1.8
89.21,-0.06,0.01,0.11,9.61,2.6,0.76,1.8
89.3,-0.14,0.12,0.03,9.57,2.59,0.77,1.81
89.4,-0.2,0.09,0.03,9.59,2.58,0.79,1.81
89.49,-0.15,0.09,0.09,9.59,2.57,0.76,1.81
89.59,-0.06,0.11,0.03,9.56,2.56,0.71,1.81
89.81,-0.06,0.02,-0.08,9.56,2.52,0.73,1.82
89.81,-0.19,-0.02,-0.03,9.61,2.52,0.75,1.82
89.86,-0.22,-0.01,0.09,9.63,2.57,0.76,1.82
89.95,-0.14,0.06,0.04,9.59,2.57,0.74,1.83
90.04,-0.15,0.16,-0.03,9.57,2.56,0.71,1.83
90.14,-0.19,0.09,-0.04,9.59,2.55,0.69,1.84
90.23,-0.11,-0.01,-0.05,9.59,2.56,0.73,1.84
90.32,-0.06,0.04,-0.02,9.6,2.57,0.75,1.84
90.39,-0.16,0.09,0.03,9.59,2.6,0.73,1.85
90.5,-0.15,0.05,0.05,9.56,2.6,0.75,1.85
90.71,-0.08,-0.02,0.01,9.57,2.59,0.78,1.85
90.72,-0.1,-0.01,-0.04,9.59,2.59,0.72,1.85
90.77,-0.15,0.01,-0.02,9.55,2.57,0.7,1.85
90.87,-0.16,-0.06,-0.0,9.57,2.58,0.77,1.85
90.95,-0.08,-0.03,-0.02,9.6,2.56,0.79,1.85
91.05,-0.07,0.11,-0.07,9.61,2.54,0.74,1.85
91.13,-0.1,0.07,-0.09,9.61,2.55,0.71,1.85
91.24,-0.14,-0.03,-0.06,9.58,2.55,0.73,1.85
91.33,-0.19,0.04,-0.04,9.59,2.52,0.75,1.84
91.4,-0.16,0.2,-0.08,9.6,2.53,0.76,1.85
91.61,-0.1,0.15,-0.11,9.59,2.58,0.78,1.84
91.61,-0.1,-0.01,-0.01,9.6,2.57,0.75,1.84
91.7,-0.17,-0.06,0.06,9.6,2.54,0.72,1.84
91.79,-0.18,-0.17,-0.01,9.58,2.56,0.74,1.85
91.87,-0.12,-0.12,0.0,9.58,2.56,0.74,1.85
91.98,-0.15,0.07,-0.04,9.59,2.55,0.77,1.85
92.06,-0.19,0.08,-0.14,9.61,2.6,0.81,1.85
92.14,-0.19,0.05,-0.03,9.59,2.59,0.74,1.85
92.25,-0.13,0.05,0.1,9.57,2.56,0.69,1.85
92.34,-0.15,0.01,0.03,9.6,2.58,0.72,1.85
92.53,-0.18,0.01,-0.02,9.61,2.55,0.72,1.85
92.53,-0.07,-0.0,0.09,9.6,2.55,0.72,1.85
92.61,-0.09,0.04,0.05,9.61,2.6,0.75,1.85
92.71,-0.17,0.07,-0.06,9.6,2.54,0.78,1.85
92.78,-0.13,0.02,0.01,9.56,2.52,0.78,1.85
92.87,-0.09,0.03,0.07,9.59,2.56,0.75,1.85
92.99,-0.08,0.05,0.08,9.61,2.57,0.76,1.85
93.06,-0.06,0.1,0.02,9.6,2.57,0.76,1.85
93.16,-0.08,0.1,-0.05,9.58,2.58,0.71,1.85
93.26,-0.14,0.02,0.03,9.57,2.59,0.67,1.85
93.44,-0.12,0.0,0.03,9.57,2.58,0.69,1.85
93.44,-0.06,-0.01,-0.06,9.57,2.53,0.76,1.85
93.52,-0.12,0.0,-0.07,9.6,2.53,0.78,1.85
93.63,-0.22,0.02,-0.09,9.62,2.59,0.76,1.84
93.71,-0.15,0.01,-0.12,9.59,2.58,0.74,1.83
93.81,-0.1,0.03,-0.05,9.58,2.58,0.76,1.83
93.9,-0.11,0.07,0.04,9.59,2.61,0.73,1.83
93.98,-0.1,0.01,0.02,9.58,2.58,0.69,1.83
94.07,-0.2,-0.07,-0.01,9.58,2.54,0.77,1.83
94.16,-0.22,-0.05,0.08,9.6,2.53,0.82,1.83
94.36,-0.13,-0.02,0.12,9.58,2.55,0.75,1.82
94.36,-0.09,-0.01,0.07,9.57,2.59,0.72,1.81
94.45,-0.09,-0.06,0.08,9.59,2.58,0.77,1.81
94.53,-0.12,-0.07,0.05,9.61,2.56,0.77,1.81
94.64,-0.11,0.06,0.03,9.6,2.57,0.71,1.8
94.73,-0.01,0.07,0.01,9.57,2.57,0.73,1.8
94.82,0.03,0.04,-0.01,9.59,2.52,0.79,1.8
94.9,-0.12,0.11,0.02,9.62,2.49,0.78,1.8
95.01,-0.18,0.12,0.03,9.59,2.5,0.76,1.8
95.09,-0.1,0.12,0.01,9.57,2.54,0.78,1.8
95.28,-0.11,0.07,0.04,9.57,2.59,0.8,1.8
95.28,-0.17,-0.06,0.06,9.6,2.58,0.77,1.8
95.37,-0.19,-0.05,0.06,9.63,2.56,0.77,1.79
95.47,-0.14,0.05,-0.0,9.63,2.55,0.77,1.8
95.56,-0.08,0.06,-0.16,9.59,2.55,0.76,1.8
95.65,-0.13,0.04,-0.14,9.59,2.55,0.77,1.8
95.73,-0.18,0.06,-0.01,9.61,2.57,0.75,1.8
95.82,-0.15,0.05,0.02,9.6,2.58,0.76,1.8
95.94,-0.11,0.01,0.03,9.61,2.56,0.8,1.8
96.01,-0.15,0.07,-0.04,9.59,2.54,0.75,1.8
96.21,-0.21,0.12,-0.1,9.56,2.56,0.69,1.79
96.21,-0.19,0.06,-0.09,9.59,2.57,0.71,1.79
96.31,-0.19,0.03,-0.06,9.61,2.53,0.76,1.78
96.38,-0.15,0.06,-0.02,9.61,2.53,0.78,1.78
96.47,-0.1,0.09,-0.0,9.61,2.58,0.76,1.78
96.56,-0.13,0.03,0.02,9.58,2.57,0.72,1.77
96.66,-0.22,0.05,-0.03,9.61,2.56,0.74,1.77
96.74,-0.3,0.09,-0.09,9.64,2.58,0.77,1.76
96.84,-0.25,-0.01,-0.08,9.61,2.56,0.74,1.76
96.92,-0.14,-0.0,-0.07,9.59,2.55,0.71,1.76
97.1,-0.1,0.04,-0.0,9.6,2.59,0.74,1.75
97.11,-0.18,-0.0,0.03,9.6,2.59,0.76,1.75
97.21,-0.21,-0.02,0.0,9.59,2.55,0.74,1.75
97.31,-0.16,-0.02,0.1,9.57,2.59,0.73,1.75
97.41,-0.19,-0.02,0.08,9.56,2.61,0.78,1.74
97.49,-0.22,0.06,-0.01,9.57,2.59,0.79,1.74
97.57,-0.2,0.04,0.02,9.59,2.57,0.78,1.74
97.66,-0.2,-0.06,0.02,9.59,2.55,0.73,1.74
97.76,-0.18,-0.06,-0.01,9.61,2.56,0.68,1.74
97.86,-0.1,-0.03,-0.02,9.6,2.57,0.74,1.74
98.06,-0.05,0.03,0.0,9.6,2.54,0.77,1.74
98.07,-0.09,0.04,0.07,9.61,2.53,0.74,1.73
98.13,-0.17,-0.07,0.02,9.57,2.52,0.77,1.73
98.22,-0.22,-0.14,-0.08,9.58,2.53,0.76,1.73
98.32,-0.17,-0.1,0.01,9.59,2.57,0.71,1.73
98.4,-0.1,0.05,0.03,9.56,2.56,0.67,1.72
98.49,-0.16,0.03,-0.08,9.56,2.55,0.67,1.72
98.59,-0.24,-0.08,-0.01,9.58,2.59,0.71,1.72
98.67,-0.21,0.05,0.09,9.59,2.58,0.74,1.72
98.78,-0.21,0.17,0.02,9.6,2.55,0.74,1.71
98.98,-0.22,0.09,-0.0,9.6,2.58,0.72,1.71
98.99,-0.18,0.01,0.02,9.58,2.58,0.72,1.71
99.04,-0.14,0.05,-0.01,9.57,2.54,0.73,1.71
99.13,-0.06,0.14,-0.07,9.57,2.55,0.74,1.71
99.24,-0.05,0.05,-0.06,9.57,2.59,0.78,1.71
99.33,-0.17,-0.14,0.03,9.6,2.58,0.76,1.71
99.41,-0.23,-0.13,0.02,9.62,2.56,0.73,1.71
99.52,-0.13,0.06,-0.02,9.6,2.57,0.78,1.72
99.6,-0.03,0.07,0.05,9.59,2.57,0.79,1.72
99.7,-0.02,-0.09,0.07,9.62,2.55,0.72,1.72
99.9,-0.05,-0.06,0.0,9.6,2.54,0.69,1.71
99.9,-0.15,0.02,-0.0,9.55,2.56,0.76,1.72
99.97,-0.2,-0.12,0.0,9.57,2.59,0.77,1.72
100.05,-0.11,-0.12,0.06,9.6,2.57,0.75,1.72
100.14,-0.03,0.04,0.06,9.59,2.56,0.74,1.72
100.24,-0.03,0.02,-0.02,9.61,2.57,0.75,1.72
100.33,-0.15,-0.05,-0.06,9.6,2.56,0.76,1.72
100.44,-0.18,-0.01,-0.07,9.58,2.56,0.79,1.72
100.53,-0.11,-0.0,-0.03,9.59,2.56,0.77,1.72
100.62,-0.15,-0.03,0.02,9.6,2.55,0.69,1.72
100.8,-0.13,-0.01,0.07,9.61,2.57,0.69,1.72
100.8,-0.07,-0.0,0.06,9.6,2.58,0.75,1.72
100.88,-0.08,0.02,0.02,9.57,2.59,0.75,1.72
100.98,-0.09,0.08,0.02,9.56,2.59,0.75,1.72
101.06,-0.09,0.1,-0.01,9.59,2.52,0.75,1.72
101.15,-0.14,0.08,0.01,9.61,2.51,0.78,1.72
101.24,-0.17,0.1,0.05,9.57,2.59,0.82,1.72
101.34,-0.16,0.11,0.08,9.55,2.61,0.81,1.72
101.44,-0.23,0.01,0.1,9.56,2.55,0.78,1.73
101.53,-0.17,-0.05,-0.01,9.6,2.53,0.75,1.73
101.73,0.01,-0.02,-0.12,9.6,2.56,0.73,1.73
101.73,0.01,-0.05,-0.08,9.56,2.58,0.76,1.73
101.82,-0.15,-0.13,-0.02,9.56,2.59,0.76,1.73
101.91,-0.23,-0.02,-0.02,9.59,2.57,0.74,1.74
102.0,-0.13,0.09,-0.06,9.62,2.57,0.72,1.74
102.07,-0.12,-0.02,-0.04,9.62,2.61,0.72,1.74
102.17,-0.21,-0.05,-0.02,9.56,2.59,0.77,1.74
102.26,-0.14,0.07,-0.08,9.54,2.56,0.79,1.74
102.36,-0.11,0.07,-0.02,9.59,2.58,0.77,1.75
102.46,-0.17,0.03,0.09,9.57,2.56,0.73,1.75
102.69,-0.11,0.08,0.08,9.55,2.52,0.72,1.75
102.69,-0.05,0.01,0.0,9.55,2.53,0.76,1.75
102.72,-0.1,-0.04,0.01,9.58,2.55,0.77,1.75
102.83,-0.18,0.05,0.0,9.63,2.54,0.77,1.76
102.92,-0.23,0.08,-0.08,9.61,2.55,0.8,1.76
103.01,-0.16,0.07,-0.03,9.55,2.55,0.81,1.76
103.09,-0.07,0.07,0.08,9.55,2.56,0.75,1.76
103.2,-0.09,0.03,0.06,9.58,2.58,0.72,1.77
103.27,-0.13,0.02,-0.02,9.58,2.59,0.76,1.77
103.38,-0.16,0.09,-0.01,9.59,2.58,0.73,1.77
103.59,-0.2,0.03,0.02,9.58,2.6,0.72,1.77
103.6,-0.2,-0.09,0.06,9.59,2.61,0.75,1.77
103.65,-0.14,0.05,0.1,9.6,2.56,0.71,1.77
103.75,-0.13,0.13,0.12,9.6,2.55,0.73,1.77
103.83,-0.1,0.0,0.09,9.6,2.58,0.76,1.77
103.93,-0.11,0.02,0.05,9.59,2.61,0.76,1.77
104.01,-0.2,0.04,0.05,9.6,2.62,0.77,1.77
104.1,-0.16,-0.04,0.04,9.58,2.56,0.75,1.77
104.2,-0.12,-0.06,-0.02,9.57,2.55,0.71,1.78
104.3,-0.1,-0.01,0.01,9.57,2.59,0.75,1.77
104.51,-0.11,0.08,0.02,9.56,2.62,0.78,1.78
104.52,-0.14,0.08,-0.04,9.55,2.62,0.76,1.78
104.56,-0.15,0.03,0.0,9.56,2.6,0.77,1.78
104.65,-0.16,0.02,0.04,9.59,2.6,0.76,1.78
104.74,-0.12,0.02,-0.08,9.6,2.6,0.74,1.78
104.84,-0.1,0.05,-0.04,9.56,2.56,0.69,1.78
104.94,-0.17,0.1,0.15,9.56,2.53,0.67,1.78
105.02,-0.2,0.02,0.1,9.61,2.54,0.75,1.78
105.13,-0.08,-0.07,-0.09,9.62,2.57,0.81,1.78
105.2,-0.1,0.03,-0.12,9.58,2.57,0.77,1.78
105.4,-0.22,0.08,0.01,9.57,2.55,0.78,1.78
105.41,-0.2,-0.01,0.05,9.63,2.57,0.78,1.78
105.49,-0.16,0.01,-0.02,9.63,2.58,0.7,1.78
105.57,-0.12,0.05,-0.01,9.56,2.56,0.67,1.78
105.67,-0.12,0.07,-0.07,9.56,2.56,0.69,1.78
105.77,-0.13,0.08,-0.13,9.61,2.55,0.71,1.78
105.84,-0.13,-0.02,-0.01,9.63,2.55,0.72,1.78
105.94,-0.15,-0.12,0.05,9.61,2.58,0.7,1.78
106.03,-0.12,0.03,0.0,9.62,2.57,0.7,1.78
106.14,-0.1,0.24,-0.02,9.64,2.55,0.75,1.78
106.38,-0.16,0.21,0.04,9.6,2.53,0.78,1.78
106.38,-0.14,0.02,0.04,9.57,2.54,0.77,1.78
106.4,-0.04,-0.05,0.03,9.62,2.57,0.75,1.78
106.5,-0.11,0.05,0.06,9.62,2.56,0.73,1.78
106.58,-0.23,0.1,0.07,9.6,2.57,0.72,1.78
106.69,-0.1,0.02,-0.0,9.64,2.6,0.74,1.79
106.78,0.04,0.03,-0.05,9.66,2.59,0.76,1.79
106.86,-0.09,0.12,0.04,9.64,2.59,0.78,1.79
106.96,-0.23,0.1,0.03,9.61,2.6,0.77,1.78
107.05,-0.15,0.09,-0.08,9.59,2.58,0.74,1.78
107.29,-0.03,0.05,-0.0,9.59,2.55,0.73,1.78
107.3,-0.08,-0.0,0.11,9.58,2.56,0.74,1.78
107.33,-0.22,0.03,0.05,9.59,2.58,0.77,1.78
107.43,-0.24,0.04,0.03,9.6,2.54,0.78,1.78
107.51,-0.16,-0.02,0.02,9.57,2.52,0.77,1.78
107.59,-0.08,-0.03,0.01,9.57,2.54,0.78,1.77
107.68,-0.11,0.06,0.09,9.58,2.54,0.79,1.77
107.78,-0.18,0.02,0.15,9.58,2.56,0.78,1.77
107.88,-0.12,-0.05,0.06,9.57,2.58,0.79,1.77
107.96,-0.04,0.05,-0.05,9.56,2.58,0.82,1.77
108.2,-0.08,0.04,-0.05,9.59,2.58,0.78,1.76
108.2,-0.16,0.01,-0.04,9.59,2.58,0.72,1.76
108.23,-0.16,0.09,-0.09,9.58,2.56,0.71,1.76
108.34,-0.12,0.09,-0.08,9.61,2.54,0.73,1.76
108.42,-0.11,0.02,0.01,9.58,2.55,0.76,1.76
108.53,-0.08,-0.01,0.08,9.56,2.57,0.8,1.75
108.62,-0.06,0.02,0.09,9.58,2.59,0.8,1.75
108.71,-0.15,0.07,-0.01,9.58,2.59,0.79,1.75
108.79,-0.15,0.09,-0.06,9.59,2.58,0.76,1.75
108.89,-0.08,0.03,0.03,9.6,2.55,0.72,1.75
109.09,-0.16,0.02,0.01,9.63,2.52,0.76,1.75
109.09,-0.17,0.03,-0.07,9.65,2.56,0.8,1.75
109.16,-0.14,-0.0,-0.08,9.6,2.61,0.82,1.75
109.27,-0.17,0.0,-0.07,9.57,2.61,0.78,1.75
109.35,-0.15,0.08,-0.04,9.6,2.57,0.75,1.75
109.45,-0.04,0.11,-0.03,9.61,2.55,0.75,1.75
109.54,0.0,0.07,0.02,9.57,2.6,0.74,1.76
109.62,-0.1,0.12,0.08,9.55,2.62,0.74,1.76
109.73,-0.12,0.16,0.1,9.58,2.6,0.78,1.76
109.8,-0.11,0.1,0.0,9.63,2.56,0.8,1.76
110.01,-0.17,0.05,-0.12,9.61,2.54,0.8,1.77
110.02,-0.21,0.01,-0.02,9.55,2.56,0.78,1.77
110.08,-0.2,-0.05,0.12,9.56,2.57,0.73,1.77
110.18,-0.18,0.0,0.04,9.59,2.57,0.77,1.77
110.27,-0.12,0.03,-0.01,9.59,2.59,0.75,1.77
110.35,-0.01,0.01,0.04,9.59,2.57,0.68,1.77
110.48,-0.08,0.03,0.02,9.61,2.55,0.71,1.77
110.55,-0.19,0.05,-0.02,9.61,2.55,0.74,1.77
110.64,-0.11,0.05,0.03,9.58,2.54,0.73,1.77
110.74,-0.06,0.02,0.02,9.6,2.55,0.74,1.77
110.99,-0.08,0.02,-0.03,9.62,2.58,0.77,1.77
110.99,-0.09,0.05,-0.02,9.6,2.57,0.77,1.77
111.01,-0.07,0.07,-0.03,9.61,2.54,0.75,1.77
111.1,-0.08,0.11,-0.05,9.62,2.56,0.73,1.78
111.2,-0.19,0.19,-0.01,9.61,2.58,0.77,1.78
111.28,-0.21,0.09,0.04,9.63,2.56,0.76,1.78
111.38,-0.16,-0.02,0.05,9.64,2.54,0.71,1.78
111.47,-0.17,0.08,-0.05,9.59,2.56,0.73,1.78
111.56,-0.16,0.13,-0.12,9.55,2.57,0.72,1.78
111.65,-0.12,0.07,-0.12,9.58,2.58,0.73,1.78
111.89,-0.14,0.07,-0.06,9.59,2.56,0.76,1.77
111.89,-0.06,0.04,-0.02,9.55,2.52,0.75,1.78
111.93,-0.02,-0.0,-0.0,9.57,2.55,0.77,1.78
112.01,-0.1,0.12,0.02,9.61,2.57,0.77,1.78
112.12,-0.14,0.16,-0.07,9.59,2.57,0.73,1.78
112.2,-0.15,0.03,-0.18,9.57,2.59,0.72,1.78
112.3,-0.16,0.06,-0.08,9.59,2.56,0.75,1.78
112.38,-0.11,0.1,0.12,9.59,2.55,0.77,1.77
112.49,-0.14,0.04,0.11,9.6,2.57,0.77,1.77
112.58,-0.25,0.04,0.01,9.61,2.56,0.8,1.77
112.81,-0.19,0.04,0.01,9.59,2.57,0.76,1.77
112.81,-0.08,-0.02,0.01,9.59,2.58,0.7,1.77
112.83,-0.15,-0.0,0.04,9.61,2.57,0.73,1.77
112.96,-0.16,0.04,0.05,9.62,2.57,0.75,1.77
113.02,-0.08,0.01,-0.02,9.61,2.56,0.72,1.77
113.11,-0.11,-0.04,0.03,9.56,2.53,0.7,1.77
113.22,-0.17,0.01,0.09,9.55,2.54,0.71,1.77
113.31,-0.21,0.08,-0.07,9.62,2.57,0.74,1.77
113.4,-0.18,0.06,-0.15,9.62,2.53,0.79,1.77
113.49,-0.08,0.1,0.0,9.58,2.51,0.8,1.78
113.7,-0.06,0.12,0.04,9.56,2.54,0.73,1.78
113.71,-0.14,0.11,-0.01,9.59,2.55,0.69,1.78
113.75,-0.06,0.11,0.04,9.62,2.54,0.76,1.78
113.85,-0.01,0.09,0.1,9.6,2.56,0.78,1.78
113.95,-0.17,0.06,0.1,9.6,2.6,0.73,1.78
114.04,-0.19,-0.01,-0.04,9.61,2.6,0.74,1.78
114.12,-0.06,0.03,-0.11,9.58,2.59,0.72,1.78
114.23,-0.04,0.09,0.05,9.59,2.59,0.71,1.78
114.32,-0.11,0.03,0.08,9.56,2.59,0.76,1.79
114.42,-0.13,-0.02,-0.06,9.54,2.57,0.74,1.79
114.64,-0.16,0.0,-0.06,9.58,2.55,0.68,1.79
114.64,-0.17,-0.03,0.06,9.59,2.56,0.73,1.79
114.68,-0.11,-0.11,0.09,9.57,2.54,0.76,1.79
114.78,-0.15,-0.02,0.04,9.56,2.55,0.72,1.79
114.88,-0.2,0.06,-0.01,9.58,2.6,0.72,1.79
114.96,-0.14,0.09,-0.02,9.6,2.61,0.74,1.79
115.05,-0.12,0.15,0.03,9.6,2.57,0.71,1.79
115.15,-0.13,0.07,0.05,9.62,2.54,0.74,1.79
115.23,-0.15,0.04,-0.04,9.61,2.55,0.81,1.79
115.33,-0.2,0.11,-0.15,9.57,2.58,0.77,1.79
115.54,-0.15,0.11,-0.09,9.58,2.59,0.72,1.79
115.54,-0.14,0.06,0.01,9.63,2.59,0.73,1.79
115.59,-0.26,-0.01,0.04,9.65,2.58,0.77,1.79
115.72,-0.23,-0.03,0.01,9.63,2.55,0.78,1.79
115.78,-0.13,-0.07,-0.06,9.58,2.53,0.76,1.8
115.88,-0.15,-0.03,-0.08,9.57,2.53,0.72,1.8
115.97,-0.13,0.11,-0.01,9.59,2.56,0.73,1.8
116.05,-0.12,0.08,-0.0,9.59,2.59,0.78,1.8
116.15,-0.14,-0.03,-0.02,9.58,2.59,0.78,1.8
116.24,-0.18,0.01,-0.01,9.57,2.59,0.73,1.81
116.43,-0.11,0.04,0.03,9.59,2.59,0.74,1.81
116.43,0.02,-0.03,0.07,9.62,2.55,0.79,1.81
116.53,-0.01,0.04,0.04,9.62,2.56,0.79,1.81
116.62,-0.09,0.08,0.0,9.56,2.61,0.76,1.81
116.71,-0.09,-0.02,-0.01,9.53,2.59,0.72,1.81
116.81,-0.13,-0.02,-0.09,9.57,2.53,0.73,1.81
116.9,-0.13,0.05,-0.13,9.6,2.53,0.78,1.82
116.99,-0.13,0.08,-0.05,9.58,2.57,0.76,1.82
117.08,-0.19,0.11,0.02,9.57,2.6,0.73,1.81
117.17,-0.12,0.08,-0.05,9.6,2.56,0.75,1.81
117.38,-0.1,0.03,-0.12,9.59,2.56,0.7,1.82
117.38,-0.2,0.07,-0.08,9.58,2.58,0.67,1.82
117.45,-0.2,0.09,-0.01,9.6,2.58,0.75,1.81
117.54,-0.14,0.05,0.03,9.6,2.6,0.77,1.81
117.63,-0.09,0.06,0.07,9.58,2.59,0.78,1.81
117.71,-0.05,0.06,0.06,9.6,2.58,0.82,1.82
117.8,-0.06,0.03,-0.0,9.65,2.59,0.76,1.81
117.91,-0.12,-0.02,-0.03,9.64,2.58,0.73,1.81
117.99,-0.1,-0.01,0.0,9.58,2.55,0.78,1.81
118.09,-0.1,0.08,0.06,9.55,2.53,0.76,1.81
118.33,-0.14,0.09,0.05,9.55,2.56,0.73,1.81
118.33,-0.11,0.04,0.01,9.57,2.58,0.77,1.81
118.35,-0.12,0.0,-0.0,9.58,2.59,0.78,1.82
118.45,-0.16,0.06,-0.04,9.56,2.58,0.75,1.82
118.54,-0.08,0.08,-0.06,9.56,2.57,0.68,1.82
118.64,0.01,0.06,-0.05,9.6,2.53,0.69,1.82
118.72,-0.07,0.11,-0.1,9.58,2.53,0.73,1.82
118.83,-0.19,0.08,-0.03,9.57,2.57,0.77,1.82
118.92,-0.19,0.09,0.04,9.6,2.6,0.82,1.82
119.02,-0.11,0.11,-0.01,9.6,2.59,0.78,1.83
119.22,-0.13,0.07,0.01,9.59,2.58,0.68,1.83
119.23,-0.26,0.07,0.08,9.56,2.58,0.7,1.83
119.27,-0.26,0.08,0.14,9.53,2.58,0.79,1.83
119.38,-0.16,0.15,0.08,9.55,2.57,0.81,1.83
119.46,-0.12,0.14,-0.1,9.6,2.57,0.76,1.83
119.56,-0.09,-0.03,-0.04,9.63,2.6,0.76,1.83
119.64,-0.07,-0.03,0.16,9.6,2.6,0.8,1.83
119.74,-0.14,0.05,0.08,9.6,2.57,0.73,1.83
119.84,-0.16,0.03,-0.05,9.6,2.56,0.7,1.82
119.93,-0.08,0.09,-0.03,9.58,2.56,0.79,1.82
120.13,-0.1,0.12,0.01,9.59,2.61,0.78,1.82
120.13,-0.19,0.06,0.02,9.6,2.63,0.75,1.82
120.21,-0.12,-0.02,-0.02,9.62,2.57,0.76,1.82
120.3,-0.1,-0.01,-0.05,9.6,2.55,0.74,1.82
120.38,-0.1,0.1,0.03,9.58,2.57,0.73,1.82
120.48,-0.05,0.09,0.1,9.59,2.58,0.74,1.81
120.57,-0.1,-0.01,0.05,9.57,2.57,0.74,1.81
120.68,-0.14,-0.02,-0.07,9.55,2.6,0.73,1.81
120.74,-0.11,-0.02,-0.1,9.58,2.59,0.7,1.81
120.84,-0.09,-0.03,0.01,9.61,2.53,0.74,1.81
121.03,-0.09,0.02,0.04,9.62,2.53,0.77,1.81
121.03,-0.1,0.09,-0.01,9.58,2.59,0.76,1.81
121.12,-0.05,0.17,0.09,9.55,2.58,0.74,1.81
121.22,-0.01,0.12,0.14,9.6,2.54,0.74,1.81
121.3,-0.06,-0.06,0.09,9.64,2.55,0.75,1.81
121.4,-0.09,-0.06,0.05,9.57,2.57,0.76,1.82
121.5,-0.09,0.08,0.02,9.56,2.55,0.78,1.81
121.59,-0.14,0.08,0.03,9.6,2.53,0.78,1.81
121.67,-0.11,0.07,0.03,9.58,2.54,0.72,1.82
121.77,-0.09,0.08,0.03,9.6,2.56,0.68,1.82
121.98,-0.17,0.03,0.05,9.61,2.54,0.72,1.82
121.98,-0.18,0.02,0.06,9.56,2.55,0.74,1.82
122.04,-0.13,0.01,0.04,9.57,2.56,0.72,1.82
122.14,-0.09,-0.07,-0.04,9.59,2.55,0.72,1.81
122.22,-0.16,-0.07,-0.06,9.6,2.58,0.74,1.81
122.32,-0.19,0.03,0.02,9.61,2.56,0.72,1.81
122.4,-0.16,0.06,-0.02,9.61,2.54,0.74,1.81
122.49,-0.11,0.03,-0.06,9.6,2.57,0.75,1.81
122.6,-0.11,0.03,0.02,9.57,2.58,0.73,1.81
122.68,-0.2,0.0,0.04,9.56,2.56,0.71,1.81
122.88,-0.21,0.02,0.01,9.58,2.55,0.74,1.81
122.88,-0.17,0.04,0.03,9.58,2.54,0.76,1.81
122.95,-0.14,0.06,0.06,9.57,2.55,0.75,1.81
123.04,-0.11,0.09,0.03,9.6,2.6,0.74,1.81
123.14,-0.12,-0.0,-0.07,9.59,2.59,0.72,1.81
123.24,-0.18,-0.12,-0.06,9.57,2.54,0.72,1.81
123.34,-0.12,-0.1,0.1,9.6,2.57,0.74,1.81
123.42,-0.06,-0.01,0.07,9.64,2.59,0.79,1.8
123.52,-0.08,0.02,-0.07,9.63,2.55,0.77,1.8
123.6,0.02,0.01,-0.03,9.58,2.53,0.75,1.8
